household_id,id,country,region,area,community,dataset,d_seagrass,d_coral,d_mangrove,seagrass_10km,coral_10km,mangrove_10km,seagrass_coral_10km,regional_hdi,country_hdi,poverty,families_n,men_n,women_n,adults,children_n,people_total,first_adult,subsequent_adults,children,OECD-modified scale,not_working,retired,dependents_n,aquaculture,builder,carpenter,civil_servant,driver,farmer,middleman,fishing,tourism,landlord,manufacturing,mining,misc,religious,trade,admin,teaching,ocupational_multiplicity,multiplicity,non_fishing_livilihoods,own_fishing_vessel,fishing_vessel_n,fishing_vessel_type,own_motorboat,own_traditional_boat,own_fishing_gear,fishing_gear_n,fishing_gear_capital,fishing_gear_type,no_gear,static,traps,motile,basic,fishing_capital,direct_benefit,income_benefit,food_benefit,benefits,0_benefit,currency,PPP,year,inflation,annual_household_income,household_income_inflation,USD_income,2024_income_USD,international_dollars,dollar_day,adj_income,adj_income_24,adj_dollar_day_24,poverty_line,collect_fish,collect_octopus,collect_shark,collect_sea_cucumber,collect_inverts,collect_marine_resources,seaweed_farmer,fish_seagrass,seagrass_only,fish_other_n,fish_coral,coral_only,fish_mangrove,fish_other,fish_seagrass_coral,fish_seagrass_mangrove,habitats_n,prefered_habitat,why_habitat,fish_week,diet_diversity_adj,diet_diversity_weekly,cereals,roots and tubers,milk,fruit,vegetables,nuts_seeds,fish,meat,eggs
HS_ID_selayar_32,32,Indonesia,Selayar,Selayar,Maharayya,Selayar,0.108,0.92,21.7,1,1,0,2,0.66,0.718,3.6,2,2,2,4,2,6,1,1.5,0.6,3.1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,Motorboat,1,0,1,3,2,"Fish Net, Lift Net, Fishing Rod",0,0,0,1,1,3,1,0,1,Food security,0,IDR,"15,612.80",2015,1.33,24000000,31920000,1777.78,2364.4474,2044.476327,4.87,573.48,659.51,1.81,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,7,7,7,1,1,0,0,1,0,0,0,0
HS_ID_selayar_56,56,Indonesia,Selayar,Selayar,Maharayya,Selayar,0.108,0.92,21.7,1,1,0,2,0.66,0.718,3.6,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,Food security,0,IDR,"15,612.80",2015,1.33,24000000,31920000,1777.78,2364.4474,2044.476327,4.87,658.44,757.21,2.07,2.15,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,7,7,1,1,1,1,1,1,0,0,0
HS_ID_kaledupa_136,136,Indonesia,Wakatobi,Kaledupa,Ollo,Kaledupa,0.401,1.22,0.322,1,1,1,2,0.685,0.718,3.6,1,0,1,1,1,2,1,0,0.3,1.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0.333333333,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,30000000,41100000,2222.22,3044.4414,2632.455421,6.09,1709.40,2024.97,5.55,2.15,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2,seagrass,Empty,7,7,6,1,0,0,1,1,0,0,0,0
HS_ID_kaledupa_15,15,Indonesia,Wakatobi,Kaledupa,Lagiwae,Kaledupa,0.078,0.512,0.1,1,1,1,2,0.685,0.718,3.6,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,IDR,"15,612.80",2012,1.37,30000000,41100000,2222.22,3044.4414,2632.455421,6.09,823.04,974.98,2.67,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,7,7,1,1,0,0,1,0,0,0,0
HS_ID_selayar_62,62,Indonesia,Selayar,Selayar,Appatah,Selayar,0.123,0.972,11.4,1,1,0,2,0.66,0.718,3.6,2,2,1,3,3,6,1,1,0.9,2.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,0,1,Food security,0,IDR,"15,612.80",2015,1.33,24000000,31920000,1777.78,2364.4474,2044.476327,4.87,613.03,704.99,1.93,2.15,1,1,0,1,1,4,0,1,0,1,1,0,0,0,1,0,2,seagrass,Empty,7,4,4,1,1,0,0,1,0,0,0,0
HS_ID_selayar_71,71,Indonesia,Selayar,Selayar,Appatah,Selayar,0.123,0.972,11.4,1,1,0,2,0.66,0.718,3.6,2,1,2,3,1,4,1,1,0.3,2.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,Food security,0,IDR,"15,612.80",2015,1.33,24000000,31920000,1777.78,2364.4474,2044.476327,4.87,772.95,888.90,2.44,2.15,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,2,seagrass,Empty,7,3,3,0,1,0,0,1,0,0,0,0
HS_ID_kaledupa_30,30,Indonesia,Wakatobi,Kaledupa,Peropa,Kaledupa,0.214,0.521,0.371,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,1,1,1,Fish fence,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,30000000,41100000,2222.22,3044.4414,2632.455421,6.09,1234.57,1462.48,4.01,2.15,1,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,2,seagrass,Accessability,7,6,6,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_40,40,Indonesia,Wakatobi,Kaledupa,Tampara,Kaledupa,0.975,1.99,0.58,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,1,1,Traditiol Boat,0,1,1,1,1,Fish Trap,0,0,1,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,30000000,41100000,2222.22,3044.4414,2632.455421,6.09,1058.20,1253.55,3.43,2.15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,seagrass,Reliability,7,4,4,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_5,5,Indonesia,Wakatobi,Kaledupa,Ambeua,Kaledupa,0.2,0.749,0.414,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0.5,3,0,0,,0,0,1,1,1,Lift Net,0,1,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,30000000,41100000,2222.22,3044.4414,2632.455421,6.09,925.93,1096.86,3.01,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,deep water,Reliability,7,5,4,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_91,91,Indonesia,Wakatobi,Kaledupa,Horuo,Kaledupa,0.133,1.61,0.59,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,30000000,41100000,2222.22,3044.4414,2632.455421,6.09,925.93,1096.86,3.01,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,other substrate,Suitability,7,7,7,0,1,1,1,1,1,0,0,0
HS_KH_daemthkov_14,14,Cambodia,Sihanoukville,Koh Rong Archipelago,Daem Thkov,DaemThkov,1.01,0.431,1.56,1,1,1,2,0.585,0.594,37.2,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,Food & livelihood security,0,USD,"5,624.10",2016,1.31,12245992.5,16042250.18,3000,3930,2852.41,8.22,1428.57,1358.29,3.72,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Reliability,6,7,7,1,1,0,1,1,0,0,0,0
HS_KH_daemthkov_4,4,Cambodia,Sihanoukville,Koh Rong Archipelago,Daem Thkov,DaemThkov,1.01,0.431,1.56,1,1,1,2,0.585,0.594,37.2,1,1,1,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,1,1,0,Fishing rod,0,0,0,0,1,1,1,1,1,Food & livelihood security,0,USD,"5,624.10",2016,1.31,12245992.5,16042250.18,3000,3930,2852.41,8.22,2000.00,1901.61,5.21,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,7,7,1,0,0,0,1,0,0,0,0
HS_ID_selayar_120,120,Indonesia,Selayar,Selayar,Bungaiya,Selayar,0.244,0.89,35.1,1,1,0,2,0.66,0.718,3.6,1,1,1,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,1,1,1,Fish fence,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,35000000,46550000,2592.59,3448.1447,2981.527977,7.1,1728.39,1987.69,5.45,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Routine,7,7,7,1,1,1,1,1,0,0,0,0
HS_ID_selayar_73,73,Indonesia,Selayar,Selayar,Appatah,Selayar,0.123,0.972,11.4,1,1,0,2,0.66,0.718,3.6,2,2,2,4,0,4,1,1.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Motorboat,1,0,1,1,0,Fishing Rod,0,0,0,0,1,1,1,0,1,Food security,0,IDR,"15,612.80",2015,1.33,24000000,31920000,1777.78,2364.4474,2044.476327,4.87,711.11,817.79,2.24,2.15,1,1,0,1,1,4,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,7,5,5,1,0,1,1,1,0,0,0,0
HS_ID_binongko_8,8,Indonesia,Wakatobi,Binongko,Popalia,Binongko,0.117,0.203,52.3,1,1,0,2,0.685,0.718,3.6,1,1,3,4,2,4,1,1.5,0.6,3.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,36000000,47880000,2666.67,3546.6711,3066.714491,7.31,860.22,989.26,2.71,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,6,6,1,1,1,1,1,0,0,0,0
HS_ID_selayar_131,131,Indonesia,Selayar,Selayar,Laiyolo,Selayar,0.607,1.15,0.353,1,1,1,2,0.66,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,1,1,0,Fishing Rod,0,0,0,0,1,0,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,36000000,47880000,2666.67,3546.6711,3066.714491,7.31,1269.84,1460.34,4.00,2.15,1,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0,2,seagrass,Empty,7,8,7,1,1,1,1,1,0,0,0,0
HS_ID_selayar_148,148,Indonesia,Selayar,Selayar,Laiyolo,Selayar,0.607,1.15,0.353,1,1,1,2,0.66,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,IDR,"15,612.80",2015,1.33,36000000,47880000,2666.67,3546.6711,3066.714491,7.31,1269.84,1460.34,4.00,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,8,7,0,1,1,1,1,0,0,0,0
HS_ID_tomia_58,58,Indonesia,Wakatobi,Tomia,Dete,Tomia,0.111,0.26,30.8,1,1,0,2,0.685,0.718,3.6,1,3,1,4,2,4,1,1.5,0.6,3.1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1.333333333,3,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,IDR,"15,612.80",2015,1.33,24000000,31920000,1777.78,2364.4474,2044.476327,4.87,573.48,659.51,1.81,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,4,4,1,0,0,1,1,1,0,0,0
HS_KH_kampot_9,9,Cambodia,Kampot,Teouk Chhou District,Trapeing Sankae,Kampot,3.4,20.2,3.23,1,0,1,1,0.585,0.594,37.2,1,3,3,6,3,9,1,2.5,0.9,4.4,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,2,1,1,1,Traditiol Boat,0,1,1,4,3,"Fish Trap, Floating net, Push net, Handline, Buoys",0,0,1,1,1,4,1,1,1,Food & livelihood security,0,USD,"5,624.10",2017,1.28,13674691.63,17503605.28,3350,4288,3112.25001,9.18,761.36,707.33,1.94,2.15,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,2,mangrove,Empty,7,6,5,1,0,1,1,1,1,0,0,0
HS_ID_kaledupa_102,102,Indonesia,Wakatobi,Kaledupa,Sombano,Kaledupa,0.11,1.16,2.33,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,1111.11,1316.23,3.61,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,6,6,1,0,0,1,1,0,0,0,0
HS_ID_kaledupa_11,11,Indonesia,Wakatobi,Kaledupa,Lagiwae,Kaledupa,0.078,0.512,0.1,1,1,1,2,0.685,0.718,3.6,2,2,2,4,3,7,1,1.5,0.9,3.4,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,0,0,Food security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,784.31,929.10,2.55,2.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other substrate,Empty,7,4,4,1,1,1,1,1,0,0,0,0
HS_ID_kaledupa_13,13,Indonesia,Wakatobi,Kaledupa,Lagiwae,Kaledupa,0.078,0.512,0.1,1,1,1,2,0.685,0.718,3.6,1,1,2,3,3,6,1,1,0.9,2.9,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1.5,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,919.54,1089.29,2.98,2.15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,seagrass,Empty,7,9,8,1,0,1,1,1,0,0,0,0
HS_ID_wangiwangi_111,111,Indonesia,Wakatobi,Wangiwangi,Tindoi,WangiWangi,0.09,0.213,11.8,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,IDR,"15,612.80",2015,1.33,24000000,31920000,1777.78,2364.4474,2044.476327,4.87,740.74,851.87,2.33,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,coral reef,Empty,7,6,6,1,0,0,1,1,1,0,0,0
HS_ID_kaledupa_112,112,Indonesia,Wakatobi,Kaledupa,Waduri,Kaledupa,0.125,1.61,0.193,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,0,0,1,Food security,0,IDR,"15,612.80",2012,1.37,24000000,32880000,1777.78,2435.5586,2105.964337,4.87,987.66,1169.98,3.21,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Reliability,7,6,6,1,0,0,1,1,1,0,0,0
HS_ID_kaledupa_116,116,Indonesia,Wakatobi,Kaledupa,Lentea,Kaledupa,0.135,3.56,1.48,1,1,1,2,0.685,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,0,1,Food security,0,IDR,"15,612.80",2012,1.37,24000000,32880000,1777.78,2435.5586,2105.964337,4.87,592.59,701.99,1.92,2.15,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2,seagrass,Reliability,7,7,7,0,1,0,1,1,0,0,0,0
HS_ID_kaledupa_21,21,Indonesia,Wakatobi,Kaledupa,Peropa,Kaledupa,0.214,0.521,0.371,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Motorboat,1,0,1,1,1,Fish fence,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,1111.11,1316.23,3.61,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,7,6,1,0,1,1,1,0,0,0,0
HS_ID_kaledupa_36,36,Indonesia,Wakatobi,Kaledupa,Tampara,Kaledupa,0.975,1.99,0.58,1,1,1,2,0.685,0.718,3.6,3,3,3,6,6,12,1,2.5,1.8,5.3,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,1,1,Traditiol Boat,0,1,1,1,1,Fish fence,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,503.15,596.03,1.63,2.15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,seagrass,Suitability,7,6,6,0,1,0,1,1,0,0,0,0
HS_ID_kaledupa_24,24,Indonesia,Wakatobi,Kaledupa,Peropa,Kaledupa,0.214,0.521,0.371,1,1,1,2,0.685,0.718,3.6,2,1,2,3,2,5,1,1,0.6,2.6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,Food security,0,IDR,"15,612.80",2012,1.37,24000000,32880000,1777.78,2435.5586,2105.964337,4.87,683.76,809.99,2.22,2.15,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,other substrate,Empty,7,3,3,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_57,57,Indonesia,Wakatobi,Kaledupa,Tanjung,Kaledupa,1.05,3.09,0.316,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,1,2,"Traditiol Boat, Motorboat",1,1,1,1,1,Fish fence,0,1,0,0,0,3,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,1481.48,1754.97,4.81,2.15,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2,seagrass,Empty,7,6,5,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_71,71,Indonesia,Wakatobi,Kaledupa,Ollo Selatan,Kaledupa,0.105,0.921,0.892,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,1,2,"Traditiol Boat, Motorboat",1,1,1,1,1,Fishing net,0,0,0,1,0,3,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,1269.84,1504.26,4.12,2.15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,seagrass,Suitability,7,6,6,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_90,90,Indonesia,Wakatobi,Kaledupa,Buranga,Kaledupa,0.092,1.07,0.657,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,0,1,Food security,0,IDR,"15,612.80",2012,1.37,24000000,32880000,1777.78,2435.5586,2105.964337,4.87,846.56,1002.84,2.75,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Reliability,7,6,6,1,1,1,1,1,0,0,0,0
HS_ID_kaledupa_93,93,Indonesia,Wakatobi,Kaledupa,Horuo,Kaledupa,0.133,1.61,0.59,1,1,1,2,0.685,0.718,3.6,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,36000000,49320000,2666.67,3653.3379,3158.946505,7.31,987.66,1169.98,3.21,2.15,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2,seagrass,Suitability,7,4,4,0,1,1,1,1,1,0,0,0
HS_ID_selayar_109,109,Indonesia,Selayar,Selayar,Bungaiya,Selayar,0.244,0.89,35.1,1,1,0,2,0.66,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,1,1,Traditiol Boat,0,1,1,2,2,"Fish Trap, Fish Fence",0,1,1,0,0,3,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,40000000,53200000,2962.96,3940.7368,3407.460545,8.12,1646.09,1893.03,5.19,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,6,6,0,1,1,1,1,1,0,0,0
HS_ID_selayar_12,12,Indonesia,Selayar,Selayar,Bontosunggu,Selayar,2.58,4.21,2.24,1,1,1,2,0.66,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,Motorboat,1,0,1,2,2,"Fish Trap, Lift Net",0,0,1,1,0,3,1,0,1,Food security,0,IDR,"15,612.80",2015,1.33,25000000,33250000,1851.85,2462.9605,2129.662841,5.07,617.28,709.89,1.94,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,seagrass,Suitability,7,7,7,0,1,1,1,1,1,0,0,0
HS_ID_selayar_101,101,Indonesia,Selayar,Selayar,Bungaiya,Selayar,0.244,0.89,35.1,1,1,0,2,0.66,0.718,3.6,2,2,2,4,3,7,1,1.5,0.9,3.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,1,Traditiol Boat,0,1,1,1,0,Fishing Rod,0,0,0,0,1,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,42000000,55860000,3111.11,4137.7763,3577.833572,8.52,915.03,1052.30,2.88,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,seagrass,Empty,7,4,4,0,1,1,1,1,1,0,0,0
HS_ID_selayar_17,17,Indonesia,Selayar,Selayar,Bontosunggu,Selayar,2.58,4.21,2.24,1,1,1,2,0.66,0.718,3.6,1,1,1,2,6,8,1,0.5,1.8,3.3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,1,1,0,Fishing Rod,0,0,0,0,1,1,1,0,1,Food security,0,IDR,"15,612.80",2015,1.33,27000000,35910000,2000,2660,2300.035868,5.48,606.06,696.98,1.91,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,6,8,8,1,1,0,1,1,0,0,0,0
HS_ID_selayar_92,92,Indonesia,Selayar,Selayar,Bungaiya,Selayar,0.244,0.89,35.1,1,1,0,2,0.66,0.718,3.6,2,2,2,4,1,6,1,1.5,0.3,2.8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,3,1,1,Traditiol Boat,0,1,1,1,1,Fish fence,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,43200000,57456000,3200,4256,3680.057389,8.77,1142.86,1314.31,3.60,2.15,1,1,0,0,1,3,1,1,0,1,1,0,0,0,1,0,2,seagrass,Reliability,7,3,3,0,1,1,1,1,1,0,0,0
HS_ID_bajauwakatobi_1,1,Indonesia,Wakatobi,Wangiwangi,Mola,BajauWakatobi,0.46,1.06,2.82,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0.5,3,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,42000000,57540000,3111.11,4262.2207,3685.43759,8.52,1728.39,2047.47,5.61,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,6,9,8,1,1,1,1,1,0,0,0,0
HS_ID_kaledupa_12,12,Indonesia,Wakatobi,Kaledupa,Lagiwae,Kaledupa,0.078,0.512,0.1,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0.666666667,2,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,42000000,57540000,3111.11,4262.2207,3685.43759,8.52,1481.48,1754.97,4.81,2.15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,seagrass,Empty,7,7,7,1,1,1,1,1,1,0,0,0
